timestamp,side,level,price,amount
2025-03-22T15:17:00.697239,ask,0,84053,0.03555546775194947
2025-03-22T15:18:00.711303,bid,0,84061,0.026355197413458323
2025-03-22T15:18:00.711303,ask,0,84066,0.02635514443954702
2025-03-22T15:19:00.721192,bid,0,84059,0.0374461711791637
2025-03-22T15:19:00.721192,ask,0,84064,0.037446095912410056
2025-03-22T15:20:00.735412,bid,0,84063,0.05701869991702333
2025-03-22T15:20:00.735412,ask,0,84068,0.057018585309513294
2025-03-22T15:21:00.747744,bid,0,84065,0.046325917646097094
2025-03-22T15:21:00.747744,ask,0,84070,0.04632582453106501
2025-03-22T15:22:00.766352,bid,0,84059,0.05729682337512094
2025-03-22T15:22:00.766352,ask,0,84064,0.057296708208583125
2025-03-22T15:23:00.775730,bid,0,84055,0.04666706862636191
2025-03-22T15:23:00.775730,ask,0,84060,0.046666974825616825
2025-03-22T15:24:00.785818,bid,0,84054,0.12455701677983619
2025-03-22T15:24:00.785818,ask,0,84059,0.12455676642040021
2025-03-22T15:25:00.801222,bid,0,84052,0.06346866835452893
2025-03-22T15:25:00.801222,ask,0,84057,0.06346854078259102
2025-03-22T15:26:00.820396,bid,0,84017,0.010467436874749617
2025-03-22T15:26:00.820396,ask,0,84022,0.010467435932680326
2025-03-22T15:27:00.836773,bid,0,84018,0.10595269548438263
2025-03-22T15:27:00.836773,ask,0,84023,0.10595268594864032
2025-03-22T15:28:00.855197,bid,0,84016,0.07947531071425402
2025-03-22T15:28:00.855197,ask,0,84021,0.07947530356147628
2025-03-22T15:29:00.874208,bid,0,84014,0.05668975538912483
2025-03-22T15:29:00.874208,ask,0,84019,0.056689750287046994
2025-03-22T15:30:00.888847,bid,0,84003,0.032173200835314913
2025-03-22T15:30:00.888847,ask,0,84008,0.03217330893751187
2025-03-22T15:31:00.905111,bid,0,84000,0.1421706104192648
2025-03-22T15:31:00.905111,ask,0,84005,0.14217108811358586
2025-03-22T15:32:00.927938,bid,0,84005,0.06343745910215565
2025-03-22T15:32:00.927938,ask,0,84010,0.06343767225249569
2025-03-22T15:33:00.943845,bid,0,84003,0.06849045029508559
2025-03-22T15:33:00.943845,ask,0,84008,0.06849068042351407
2025-03-22T15:34:00.962349,bid,0,84019,0.03963630555636836
2025-03-22T15:34:00.962349,ask,0,84024,0.039636438734653355
2025-03-22T15:35:00.976537,bid,0,84003,0.022030001239275964
2025-03-22T15:35:00.976537,ask,0,84008,0.02203007526024594
2025-03-22T15:36:00.992516,bid,0,83992,0.018558632352146484
2025-03-22T15:36:00.992516,ask,0,83997,0.01855869470929087
2025-03-22T15:37:01.007899,bid,0,83994,0.058776577072039496
2025-03-22T15:37:01.007899,ask,0,83999,0.05877677456178084
2025-03-22T15:38:01.020436,bid,0,83992,0.063545319243723
2025-03-22T15:38:01.020436,ask,0,83997,0.06354553275647394
2025-03-22T15:39:01.033611,bid,0,83992,0.1196541204087771
2025-03-22T15:39:01.033611,ask,0,83997,0.11965452244752225
2025-03-22T15:40:01.046361,bid,0,83993,0.143756522469735
2025-03-22T15:40:01.046361,ask,0,83998,0.1437570054927325
2025-03-22T15:41:01.057839,bid,0,83994,0.07333965980746507
2025-03-22T15:41:01.057839,ask,0,83999,0.07333990622927401
2025-03-22T15:42:01.079431,bid,0,83995,0.07816404647139234
2025-03-22T15:42:01.079431,ask,0,84000,0.07816430910317679
2025-03-22T15:43:01.090194,bid,0,83993,0.07246254991916158
2025-03-22T15:43:01.090194,ask,0,83998,0.07246279339387471
2025-03-22T15:44:01.102948,bid,0,84012,0.026703788325551776
2025-03-22T15:44:01.102948,ask,0,84017,0.026703878050481536
2025-03-22T15:45:01.126518,bid,0,84013,0.09238628444915385
2025-03-22T15:45:01.126518,ask,0,84018,0.09238659486776495
2025-03-22T15:46:01.143961,bid,0,83995,0.028542565865288413
2025-03-22T15:46:01.143961,ask,0,84000,0.028542733696233603
2025-03-22T15:47:01.164793,bid,0,83993,0.09098968854153683
2025-03-22T15:47:01.164793,ask,0,83998,0.09099022356300275
2025-03-22T15:48:01.181108,bid,0,83975,0.02405106410483651
2025-03-22T15:48:01.181108,ask,0,83980,0.0240512682995265
2025-03-22T15:48:01.181108,ask,1,84005,0.8
2025-03-22T15:49:01.195964,bid,0,83981,0.04729552521825553
2025-03-22T15:49:01.195964,ask,0,83986,0.04729592675953735
2025-03-22T15:49:01.195964,ask,1,84011,0.8
2025-03-22T15:50:01.212244,bid,0,83982,0.0455912149803913
2025-03-22T15:50:01.212244,ask,0,83987,0.045591602051997304
2025-03-22T15:50:01.212244,ask,1,84012,0.8
2025-03-22T15:51:01.231597,bid,0,83977,0.028531713151960708
2025-03-22T15:51:01.231597,ask,0,83982,0.028531955387576417
2025-03-22T15:51:01.231597,ask,1,84007,0.8
2025-03-22T15:52:01.256221,bid,0,83957,0.0240210861942897
2025-03-22T15:52:01.256221,ask,0,83962,0.024021290134465786
2025-03-22T15:52:01.256221,ask,1,83987,0.8
2025-03-22T15:53:01.269673,bid,0,83961,0.04444247668904062
2025-03-22T15:53:01.269673,ask,0,83966,0.044442854007803324
2025-03-22T15:53:01.269673,ask,1,83991,0.8
2025-03-22T15:54:01.286674,bid,0,83960,0.04886768587266035
2025-03-22T15:54:01.286674,ask,0,83965,0.048868100761661676
2025-03-22T15:54:01.286674,ask,1,83990,0.8
2025-03-22T15:55:01.303871,bid,0,83959,0.05822094907680809
2025-03-22T15:55:01.303871,ask,0,83964,0.05822144337546348
2025-03-22T15:55:01.303871,ask,1,83989,0.8
2025-03-22T15:56:01.317235,bid,0,83961,0.06865921458700207
2025-03-22T15:56:01.317235,ask,0,83966,0.06865979750703324
2025-03-22T15:56:01.317235,ask,1,83991,0.8
2025-03-22T15:57:01.332552,bid,0,83960,0.060727747126649814
2025-03-22T15:57:01.332552,ask,0,83965,0.060728262708141106
2025-03-22T15:57:01.332552,ask,1,83990,0.8
2025-03-22T15:58:01.345126,bid,0,83959,0.1999977360064071
2025-03-22T15:58:01.345126,ask,0,83964,0.19999943399679643
2025-03-22T15:58:01.345126,ask,1,83989,0.8
2025-03-22T15:59:01.359950,bid,0,83962,0.145639224880397
2025-03-22T15:59:01.359950,ask,0,83967,0.14564046136441472
2025-03-22T15:59:01.359950,ask,1,83992,0.8
2025-03-22T16:00:01.371355,bid,0,83958,0.08042147668445773
2025-03-22T16:00:01.371355,ask,0,83963,0.08042215946665933
2025-03-22T16:00:01.371355,ask,1,83988,0.8
2025-03-22T16:01:01.382527,bid,0,83958,0.09040447123799768
2025-03-22T16:01:01.382527,ask,0,83963,0.09040523877630274
2025-03-22T16:01:01.382527,ask,1,83988,0.8
2025-03-22T16:02:01.400896,bid,0,83958,0.05562782923578356
2025-03-22T16:02:01.400896,ask,0,83963,0.05562830151872689
2025-03-22T16:02:01.400896,ask,1,83988,0.8
2025-03-22T16:03:01.414189,bid,0,83951,0.03902154874142567
2025-03-22T16:03:01.414189,ask,0,83956,0.03902188003624961
2025-03-22T16:03:01.414189,ask,1,83981,0.8
2025-03-22T16:04:01.430033,bid,0,83929,0.02261414798140956
2025-03-22T16:04:01.430033,ask,0,83934,0.02261433997661261
2025-03-22T16:04:01.430033,ask,1,83959,0.8
2025-03-22T16:05:01.448505,bid,0,83927,0.06898212005010841
2025-03-22T16:05:01.448505,ask,0,83932,0.06898270571162247
2025-03-22T16:05:01.448505,ask,1,83957,0.8
2025-03-22T16:06:01.466764,bid,0,83892,0.02203717642570505
2025-03-22T16:06:01.466764,ask,0,83897,0.02203740913992641
2025-03-22T16:06:01.466764,ask,1,83922,0.8
2025-03-22T16:07:01.483300,bid,0,83862,0.014947452124940218
2025-03-22T16:07:01.483300,ask,0,83867,0.01494761983660754
2025-03-22T16:07:01.483300,ask,1,83892,0.8
2025-03-22T16:08:01.504177,bid,0,83850,0.02048035429918779
2025-03-22T16:08:01.504177,ask,0,83855,0.02048058409048186
2025-03-22T16:08:01.504177,ask,1,83880,0.8
2025-03-22T16:09:01.522588,bid,0,83852,0.027873829136076084
2025-03-22T16:09:01.522588,ask,0,83857,0.02787414188277833
2025-03-22T16:09:01.522588,ask,1,83882,0.8
2025-03-22T16:10:01.540651,bid,0,83868,0.022825098888372714
2025-03-22T16:10:01.540651,ask,0,83873,0.022825354987897863
2025-03-22T16:10:01.540651,ask,1,83898,0.8
2025-03-22T16:11:01.560584,bid,0,83866,0.07179926925279774
2025-03-22T16:11:01.560584,ask,0,83871,0.0718000748466246
2025-03-22T16:11:01.560584,ask,1,83896,0.8
2025-03-22T16:12:01.578027,bid,0,83885,0.019219463912189323
2025-03-22T16:12:01.578027,ask,0,83890,0.019219679556187433
2025-03-22T16:12:01.578027,ask,1,83915,0.8
2025-03-22T16:13:01.595505,bid,0,83882,0.029625726362088337
2025-03-22T16:13:01.595505,ask,0,83887,0.02962605876522449
2025-03-22T16:13:01.595505,ask,1,83912,0.8
2025-03-22T16:14:01.610184,bid,0,83871,0.040916133034107446
2025-03-22T16:14:01.610184,ask,0,83876,0.040916592116554025
2025-03-22T16:14:01.610184,ask,1,83901,0.8
2025-03-22T17:44:15.965335,bid,0,84030,0.04407845458158907
2025-03-22T17:44:15.965335,ask,0,84035,0.04407845458158907
2025-03-22T17:45:15.977741,bid,0,84027,0.035102501860498334
2025-03-22T17:45:15.977741,ask,0,84032,0.035102501860498334
2025-03-22T17:46:15.994407,bid,0,83991,0.017407491532008504
2025-03-22T17:46:15.994407,ask,0,83996,0.017407520776627033
2025-03-22T17:47:16.007463,bid,0,84000,0.038469221717164714
2025-03-22T17:47:16.007463,ask,0,84005,0.03846928634552958
2025-03-22T17:48:16.020266,bid,0,84010,0.022822307629799587
2025-03-22T17:48:16.020266,ask,0,84015,0.022822345971319345
2025-03-22T17:49:16.035878,bid,0,84009,0.03431815150443832
2025-03-22T17:49:16.035878,ask,0,84014,0.034318209158997415
2025-03-22T17:50:16.046562,bid,0,83999,0.0376706760048389
2025-03-22T17:50:16.046562,ask,0,84004,0.03767081727022708
2025-03-22T17:51:16.058157,bid,0,83987,0.02069004454488944
2025-03-22T17:51:16.058157,ask,0,83992,0.02069014137460002
2025-03-22T17:52:16.074465,bid,0,83995,0.02780135484072461
2025-03-22T17:52:16.074465,ask,0,84000,0.02780148495147121
2025-03-22T17:53:16.094152,bid,0,83984,0.0371773636392708
2025-03-22T17:53:16.094152,ask,0,83989,0.03717756885907329
2025-03-22T17:54:16.105983,bid,0,83978,0.013530262214624722
2025-03-22T17:54:16.105983,ask,0,83983,0.013530358009333353
2025-03-22T17:54:16.105983,ask,1,84008,0.8
2025-03-22T17:55:16.120575,bid,0,83991,0.03540325264038057
2025-03-22T17:55:16.120575,ask,0,83996,0.035403503296592365
2025-03-22T17:55:16.120575,ask,1,84021,0.8
2025-03-22T17:56:16.133405,bid,0,83993,0.030771845342750275
2025-03-22T17:56:16.133405,ask,0,83998,0.03077206320844363
2025-03-22T17:56:16.133405,ask,1,84023,0.8
2025-03-22T17:57:16.144406,bid,0,83999,0.05169246735473541
2025-03-22T17:57:16.144406,ask,0,84004,0.05169283333913172
2025-03-22T17:57:16.144406,ask,1,84029,0.8
2025-03-22T17:58:16.156185,bid,0,83998,0.09969645939843823
2025-03-22T17:58:16.156185,ask,0,84003,0.0996971652527024
2025-03-22T17:58:16.156185,ask,1,84028,0.8
2025-03-22T17:59:16.164867,bid,0,84000,0.06608967625890276
2025-03-22T17:59:16.164867,ask,0,84005,0.06609014417601924
2025-03-22T17:59:16.164867,ask,1,84030,0.8
2025-03-24T10:56:28.345624,bid,0,88392,0.010343057242398108
2025-03-24T10:56:28.345624,ask,0,88397,0.010343087961338942
2025-03-24T10:57:28.357404,bid,0,88459,0.015090236640946095
2025-03-24T10:57:28.357404,ask,0,88464,0.015090281459037657
2025-03-24T10:58:28.366752,bid,0,88462,0.02619025264264881
2025-03-24T10:58:28.366752,ask,0,88467,0.026190342999228244
2025-03-24T10:59:28.380121,bid,0,88454,0.015597244940714442
2025-03-24T10:59:28.380121,ask,0,88459,0.015597321679411255
2025-03-24T11:00:28.391114,bid,0,88468,0.017749261860857696
2025-03-24T11:00:28.391114,ask,0,88473,0.017749358239698493
2025-03-24T11:01:28.403077,bid,0,88439,0.01182893795958971
2025-03-24T11:01:28.403077,ask,0,88444,0.011829017095537605
2025-03-24T11:02:28.418391,bid,0,88370,0.015102533967351678
2025-03-24T11:02:28.418391,ask,0,88375,0.015102656298537402
2025-03-24T11:02:28.418391,ask,1,88400,0.8
2025-03-24T11:03:28.433006,bid,0,88398,0.012718362126913007
2025-03-24T11:03:28.433006,ask,0,88403,0.012718458659770006
2025-03-24T11:03:28.433006,ask,1,88428,0.8
2025-03-24T11:04:28.446522,bid,0,88392,0.015529169912166707
2025-03-24T11:04:28.446522,ask,0,88397,0.015529282654485941
2025-03-24T11:04:28.446522,ask,1,88422,0.8
2025-03-24T11:05:28.514557,bid,0,88459,0.010464187023185814
2025-03-24T11:05:28.514557,ask,0,88464,0.010464254831410655
2025-03-24T11:06:28.532528,bid,0,88459,0.019606044985397215
2025-03-24T11:06:28.532528,ask,0,88464,0.019606184385037813
2025-03-24T11:06:28.532528,ask,1,88489,0.8
2025-03-24T11:07:28.548603,bid,0,88363,0.013481569396190055
2025-03-24T11:07:28.548603,ask,0,88368,0.013481693562206572
2025-03-24T11:07:28.548603,ask,1,88393,0.8
2025-03-24T11:08:28.564073,bid,0,88301,0.012797921333369615
2025-03-24T11:08:28.564073,ask,0,88306,0.012798061471631225
2025-03-24T11:08:28.564073,ask,1,88331,0.8
2025-03-24T11:31:35.472011,bid,0,88334,0.01
2025-03-24T11:31:35.472011,ask,0,88339,0.01
2025-03-24T11:32:35.482885,bid,0,88235,0.01
2025-03-24T11:32:35.482885,ask,0,88240,0.01
2025-03-24T11:33:35.506413,bid,0,88231,0.010116935120470799
2025-03-24T11:33:35.506413,ask,0,88236,0.010116937245027472
2025-03-24T11:34:35.522155,bid,0,88189,0.0160752185228985
2025-03-24T11:34:35.522155,ask,0,88194,0.016075230579318422
2025-03-24T11:35:35.543580,bid,0,88174,0.011341235850715758
2025-03-24T11:35:35.543580,ask,0,88179,0.011341250480922589
2025-03-24T11:36:35.560482,bid,0,88198,0.011299544858792542
2025-03-24T11:36:35.560482,ask,0,88203,0.011299559435217946
2025-03-24T11:37:35.577080,bid,0,88229,0.011357600783241039
2025-03-24T11:37:35.577080,ask,0,88234,0.011357607257075944
2025-03-24T11:38:35.593169,bid,0,88261,0.01
2025-03-24T11:38:35.593169,ask,0,88266,0.01
2025-03-24T11:39:35.607033,bid,0,88254,0.01945340927957586
2025-03-24T11:39:35.607033,ask,0,88259,0.019453425620448807
2025-03-24T11:40:35.626486,bid,0,88430,0.01
2025-03-24T11:40:35.626486,ask,0,88435,0.01
2025-03-24T11:41:35.643367,bid,0,88532,0.01
2025-03-24T11:41:35.643367,ask,0,88537,0.01
2025-03-24T11:42:35.658366,bid,0,88489,0.013279955400947589
2025-03-24T11:42:35.658366,ask,0,88494,0.01327993309063501
2025-03-24T11:43:35.671385,bid,0,88495,0.01
2025-03-24T11:43:35.671385,ask,0,88500,0.01
2025-03-24T11:44:35.684425,bid,0,88522,0.010483648361699432
2025-03-24T11:44:35.684425,ask,0,88527,0.01048363106368915
2025-03-24T11:45:35.695341,bid,0,88520,0.014140960024183427
2025-03-24T11:45:35.695341,ask,0,88525,0.01414094263080973
2025-03-24T11:46:35.705842,bid,0,88471,0.01
2025-03-24T11:46:35.705842,ask,0,88476,0.01
2025-03-24T11:47:35.718958,bid,0,88499,0.01
2025-03-24T11:47:35.718958,ask,0,88504,0.01
2025-03-24T11:48:35.731510,bid,0,88493,0.01
2025-03-24T11:48:35.731510,ask,0,88498,0.01
2025-03-24T11:49:35.749457,bid,0,88476,0.01939109349453111
2025-03-24T11:49:35.749457,ask,0,88481,0.019391098148394292
2025-03-24T11:50:35.776138,bid,0,88501,0.01009687206533854
2025-03-24T11:50:35.776138,ask,0,88506,0.01009688236415505
2025-03-24T11:51:35.794148,bid,0,88412,0.01
2025-03-24T11:51:35.794148,ask,0,88417,0.01
2025-03-24T11:52:35.813781,bid,0,88404,0.018906627240241527
2025-03-24T11:52:35.813781,ask,0,88409,0.018906686229041212
2025-03-24T11:53:35.829174,bid,0,88425,0.010366951020296953
2025-03-24T11:53:35.829174,ask,0,88430,0.010366986164340336
2025-03-24T11:54:35.844323,bid,0,88446,0.015892563692019475
2025-03-24T11:54:35.844323,ask,0,88451,0.015892622335723763
2025-03-24T11:55:35.856179,bid,0,88531,0.01
2025-03-24T11:55:35.856179,ask,0,88536,0.01
2025-03-24T11:56:35.871444,bid,0,88548,0.020579503696019207
2025-03-24T11:56:35.871444,ask,0,88553,0.020579573460694407
2025-03-24T11:57:35.886209,bid,0,88537,0.014614910637607722
2025-03-24T11:57:35.886209,ask,0,88542,0.014614982104753723
2025-03-24T11:58:35.899192,bid,0,88530,0.021964850170161088
2025-03-24T11:58:35.899192,ask,0,88535,0.021964966803928374
2025-03-24T11:59:35.912606,bid,0,88502,0.013886304061740627
2025-03-24T11:59:35.912606,ask,0,88507,0.013886394878565154
2025-03-24T12:25:06.868417,bid,0,88425,0.01525035355530313
2025-03-24T12:25:06.868417,ask,0,88430,0.015250447345362033
2025-03-24T12:26:06.884908,bid,0,88390,0.01
2025-03-24T12:26:06.884908,ask,0,88395,0.01
2025-03-24T12:26:06.884908,ask,1,88420,0.8
2025-03-24T12:27:06.899071,bid,0,88322,0.013394236700442316
2025-03-24T12:27:06.899071,ask,0,88327,0.013394358052959791
2025-03-24T12:27:06.899071,ask,1,88352,0.8
2025-03-24T12:28:06.931104,bid,0,88349,0.01
2025-03-24T12:28:06.931104,ask,0,88354,0.01
2025-03-24T12:28:06.931104,ask,1,88379,0.8
2025-03-24T12:29:06.948588,bid,0,88382,0.011959701091853967
2025-03-24T12:29:06.948588,ask,0,88387,0.011959806935833109
2025-03-24T12:29:06.948588,ask,1,88412,0.8
2025-03-24T12:30:06.962637,bid,0,88384,0.017590570305750827
2025-03-24T12:30:06.962637,ask,0,88389,0.01759073284362168
2025-03-24T12:30:06.962637,ask,1,88414,0.8
2025-03-24T12:43:07.153300,bid,0,88025,0.013013080137507025
2025-03-24T12:43:07.153300,ask,0,88030,0.013013080137507025
2025-03-24T12:44:07.178720,bid,0,88067,0.010894244123636094
2025-03-24T12:44:07.178720,ask,0,88072,0.010894244123636094
2025-03-24T12:45:07.196598,bid,0,88073,0.01849992118482026
2025-03-24T12:45:07.196598,ask,0,88078,0.01849992118482026
2025-03-24T12:46:07.209881,bid,0,88015,0.01
2025-03-24T12:46:07.209881,ask,0,88020,0.01
2025-03-24T12:47:07.226235,bid,0,88121,0.010635990153849247
2025-03-24T12:47:07.226235,ask,0,88126,0.010635990472928958
2025-03-24T12:48:07.243776,bid,0,88251,0.01
2025-03-24T12:48:07.243776,ask,0,88256,0.01
2025-03-24T12:49:07.257929,bid,0,88209,0.022243157361220674
2025-03-24T12:49:07.257929,ask,0,88214,0.02224318605491835
2025-03-24T12:50:07.274525,bid,0,88201,0.011726344240983837
2025-03-24T12:50:07.274525,ask,0,88206,0.01172636007156281
2025-03-24T12:51:07.289682,bid,0,88238,0.01
2025-03-24T12:51:07.289682,ask,0,88243,0.01
2025-03-24T12:52:07.303126,bid,0,88207,0.018916577125367876
2025-03-24T12:52:07.303126,ask,0,88212,0.018916644090208934
2025-03-24T12:53:07.314905,bid,0,88203,0.01393190050351257
2025-03-24T12:53:07.314905,ask,0,88208,0.013931949822556744
2025-03-24T12:54:07.335785,bid,0,88257,0.01
2025-03-24T12:54:07.335785,ask,0,88262,0.01
2025-03-24T12:55:07.347502,bid,0,88326,0.011464546401353557
2025-03-24T12:55:07.347502,ask,0,88331,0.01146459145713896
2025-03-24T12:56:07.358794,bid,0,88252,0.019463195865328537
2025-03-24T12:56:07.358794,ask,0,88257,0.019463272355888694
2025-03-24T12:57:07.370456,bid,0,88263,0.01378309215403592
2025-03-24T12:57:07.370456,ask,0,88268,0.01378317278543948
2025-03-24T12:58:07.382157,bid,0,88242,0.013388608586075046
2025-03-24T12:58:07.382157,ask,0,88247,0.013388692131340172
2025-03-24T12:59:07.397849,bid,0,88279,0.01
2025-03-24T12:59:07.397849,ask,0,88284,0.01
2025-03-24T12:59:07.397849,ask,1,88309,0.8
2025-03-24T16:21:05.129906,bid,0,87296,0.00927169
2025-03-24T16:21:05.129906,ask,0,87298,0.00950424
2025-03-24T16:22:05.141758,bid,0,87269,0.00927337
2025-03-24T16:22:05.141758,ask,0,87270,0.00950596
2025-03-24T16:23:05.154368,bid,0,87252,0.00963622
2025-03-24T16:23:05.154368,ask,0,87254,0.00987791
2025-03-24T16:24:05.166504,bid,0,87227,0.00861081
2025-03-24T16:24:05.166504,ask,0,87229,0.00882678
2025-03-24T16:25:05.176154,bid,0,87213,0.00924661
2025-03-24T16:25:05.176154,ask,0,87214,0.00947853
2025-03-24T16:26:05.189296,bid,0,87200,0.0091219
2025-03-24T16:26:05.189296,ask,0,87202,0.00935069
2025-03-24T16:27:05.261624,bid,0,87189,0.00905446
2025-03-24T16:27:05.261624,ask,0,87191,0.0096166
2025-03-24T16:28:05.273585,bid,0,87189,0.00953716
2025-03-24T16:28:05.273585,ask,0,87191,0.01012928
2025-03-24T16:29:05.300211,bid,0,87186,0.0088334
2025-03-24T16:29:05.300211,ask,0,87188,0.00938182
2025-03-24T17:27:35.082972,bid,0,87612,0.00967743
2025-03-24T17:27:35.082972,ask,0,87614,0.00957718
2025-03-24T17:28:35.098865,bid,0,87582,0.00973985
2025-03-24T17:28:35.098865,ask,0,87583,0.00963896
2025-03-24T17:29:35.115313,bid,0,87563,0.00960581
2025-03-24T17:29:35.115313,ask,0,87565,0.00950631
2025-03-24T17:30:35.132914,bid,0,87548,0.00921411
2025-03-24T17:30:35.132914,ask,0,87550,0.0092261
2025-03-24T17:31:35.150422,bid,0,87548,0.00921411
2025-03-24T17:31:35.150422,ask,0,87550,0.0092261
2025-03-24T17:32:35.164362,bid,0,87527,0.00958143
2025-03-24T17:32:35.164362,ask,0,87529,0.00959389
2025-03-24T17:33:35.177285,bid,0,87516,0.0097737
2025-03-24T17:33:35.177285,ask,0,87518,0.00978642
2025-03-24T17:34:35.188685,bid,0,87515,0.00956874
2025-03-24T17:34:35.188685,ask,0,87517,0.00958119
2025-03-24T17:35:35.216931,bid,0,87515,0.00971732
2025-03-24T17:35:35.216931,ask,0,87517,0.00972997
2025-03-24T17:36:35.251110,bid,0,87515,0.00971732
2025-03-24T17:36:35.251110,ask,0,87517,0.00972997
2025-03-24T17:37:36.344035,bid,0,87529,0.00975271
2025-03-24T17:37:36.344035,ask,0,87531,0.0097654
2025-03-24T17:38:36.360154,bid,0,87537,0.00950573
2025-03-24T17:38:36.360154,ask,0,87539,0.00951809
2025-03-24T17:39:36.383211,bid,0,87543,0.00956943
2025-03-24T17:39:36.383211,ask,0,87545,0.00958188
2025-03-24T17:40:36.400460,bid,0,87552,0.00973061
2025-03-24T17:40:36.400460,ask,0,87553,0.00974327
2025-03-24T17:41:36.417236,bid,0,87559,0.00972653
2025-03-24T17:41:36.417236,ask,0,87561,0.00973918
2025-03-24T17:42:36.438029,bid,0,87567,0.00971082
2025-03-24T17:42:36.438029,ask,0,87569,0.00972346
2025-03-24T17:43:36.459732,bid,0,87567,0.00971082
2025-03-24T17:43:36.459732,ask,0,87569,0.00972346
2025-03-24T17:44:36.482698,bid,0,87570,0.00966256
2025-03-24T17:44:36.482698,ask,0,87572,0.00967513
2025-03-24T17:45:36.500517,bid,0,87572,0.00993269
2025-03-24T17:45:36.500517,ask,0,87573,0.00994561
2025-03-24T17:46:36.531202,bid,0,87572,0.00987343
2025-03-24T17:46:36.531202,ask,0,87574,0.00988628
2025-03-24T17:47:36.553159,bid,0,87575,0.00992523
2025-03-24T17:47:36.553159,ask,0,87577,0.00993814
2025-03-24T17:48:36.570237,bid,0,87575,0.00992523
2025-03-24T17:48:36.570237,ask,0,87577,0.00993814
2025-03-24T17:49:36.586175,bid,0,87579,0.00947695
2025-03-24T17:49:36.586175,ask,0,87581,0.00948928
2025-03-24T17:50:36.607224,bid,0,87584,0.00937265
2025-03-24T17:50:36.607224,ask,0,87586,0.00938484
2025-03-24T17:51:36.623106,bid,0,87587,0.00955492
2025-03-24T17:51:36.623106,ask,0,87589,0.00945595
2025-03-24T17:52:36.644081,bid,0,87591,0.00966621
2025-03-24T17:52:36.644081,ask,0,87593,0.00956608
2025-03-24T17:53:36.664282,bid,0,87594,0.00957809
2025-03-24T17:53:36.664282,ask,0,87595,0.00947887
2025-03-24T17:54:36.678190,bid,0,87596,0.00961198
2025-03-24T17:54:36.678190,ask,0,87598,0.00951241
2025-03-24T17:55:36.692236,bid,0,87600,0.00998429
2025-03-24T17:55:36.692236,ask,0,87601,0.00975274
